date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-04-14,sh.600000,8.6982179400,8.7666405000,8.6554538400,8.7666405000,8.6469010200,17792926,181192027.0000,2,0.063300,1,1.384800,0
2020-04-15,sh.600000,8.7238764000,8.7837461400,8.6811123000,8.7067707600,8.7666405000,14945608,152284659.0000,2,0.053200,1,-0.682900,0
2020-04-16,sh.600000,8.6383482000,8.7067707600,8.6383482000,8.6896651200,8.7067707600,14403197,145969853.0000,2,0.051300,1,-0.196500,0
2020-04-17,sh.600000,8.7067707600,8.7495348600,8.6811123000,8.7238764000,8.6896651200,22744411,231788988.0000,2,0.080900,1,0.393700,0
2020-04-20,sh.600000,8.6811123000,8.7153235800,8.6297953800,8.6469010200,8.7238764000,23503715,237574344.0000,2,0.083600,1,-0.882400,0
2020-04-21,sh.600000,8.6126897400,8.6554538400,8.5613728200,8.5784784600,8.6469010200,17557525,176508085.0000,2,0.062500,1,-0.791300,0
2020-04-22,sh.600000,8.5699256400,8.6126897400,8.5357143600,8.6126897400,8.5784784600,15802441,158372535.0000,2,0.056200,1,0.398800,0
2020-04-23,sh.600000,8.6383482000,8.6383482000,8.5613728200,8.6041369200,8.6126897400,16878643,169579075.0000,2,0.060100,1,-0.099300,0
2020-04-24,sh.600000,8.6041369200,8.6297953800,8.5613728200,8.6041369200,8.6041369200,16973113,170599170.0000,2,0.060400,1,0.000000,0
2020-04-27,sh.600000,8.6811123000,8.9120384400,8.6811123000,8.8436158800,8.6041369200,50342806,520243997.0000,2,0.179100,1,2.783300,0
2020-04-28,sh.600000,8.8607215200,8.8778271600,8.7409820400,8.8350630600,8.8436158800,29222578,301584635.0000,2,0.104000,1,-0.096700,0
2020-04-29,sh.600000,8.8521687000,9.0745420200,8.8350630600,9.0745420200,8.8350630600,35056836,367739389.0000,2,0.124700,1,2.710500,0
2020-04-30,sh.600000,9.0488835600,9.2284927800,9.0317779200,9.0916476600,9.0745420200,30906971,330157488.0000,2,0.110000,1,0.188500,0
2020-05-06,sh.600000,8.9291440800,8.9719081800,8.8607215200,8.9462497200,9.0916476600,41378362,431336740.0000,2,0.147200,1,-1.599200,0
2020-05-07,sh.600000,8.9376969000,8.9462497200,8.8692743400,8.8863799800,8.9462497200,26211656,272516386.0000,2,0.093300,1,-0.669200,0
2020-05-08,sh.600000,8.9291440800,8.9719081800,8.8949328000,8.9291440800,8.8863799800,20927670,218698514.0000,2,0.074500,1,0.481200,0
2020-05-11,sh.600000,8.9291440800,9.0146722800,8.9120384400,8.9205912600,8.9291440800,21472495,224819916.0000,2,0.076400,1,-0.095800,0
2020-05-12,sh.600000,8.9291440800,8.9633553600,8.8436158800,8.8436158800,8.9205912600,19405945,201474588.0000,2,0.069100,1,-0.862900,0
2020-05-13,sh.600000,8.8179574200,8.8863799800,8.7922989600,8.8778271600,8.8436158800,15574310,160783648.0000,2,0.055400,1,0.386800,0
2020-05-14,sh.600000,8.8265102400,8.8607215200,8.7837461400,8.8094046000,8.8778271600,15892376,163558192.0000,2,0.056500,1,-0.770700,0
2020-05-15,sh.600000,8.8607215200,8.8778271600,8.7751933200,8.7922989600,8.8094046000,13753770,141846602.0000,2,0.048900,1,-0.194200,0
2020-05-18,sh.600000,8.7922989600,8.9205912600,8.7666405000,8.8265102400,8.7922989600,15675941,162140715.0000,2,0.055800,1,0.389100,0
2020-05-19,sh.600000,8.9376969000,8.9376969000,8.8436158800,8.8521687000,8.8265102400,12576997,130445254.0000,2,0.044800,1,0.290700,0
2020-05-20,sh.600000,8.8692743400,8.9120384400,8.8350630600,8.9034856200,8.8521687000,20046300,208195248.0000,2,0.071300,1,0.579700,0
2020-05-21,sh.600000,8.9291440800,8.9291440800,8.8350630600,8.8350630600,8.9034856200,14361684,149140643.0000,2,0.051100,1,-0.768500,0
2020-05-22,sh.600000,8.8094046000,8.8436158800,8.6725594800,8.6725594800,8.8350630600,23722915,243204611.0000,2,0.084400,1,-1.839300,0
2020-05-25,sh.600000,8.8094046000,8.8179574200,8.6640066600,8.7837461400,8.6725594800,15722012,160438358.0000,2,0.055900,1,1.282100,0
